"Date","CodeOffice","CodeTaxe","TaxeDescription","AmountPaid","AmountAssessed"
"2024-11-28",DJPRT,FDT,Frais de Timbre,51000.0,38000.0
"2024-11-28",DJPRT,FDT,Recette FDT,7000.0,0.0
"2024-11-28",DJPRT,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,3803823.0
"2024-11-28",DJPRT,PAL,Droit d'Assises sur les Pattes,42000.0,42000.0
"2024-11-28",DJPRT,PLA,Droits d'assises sur les sachets en,190800.0,190800.0
"2024-11-28",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,16909.0,27647.0
"2024-11-28",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,11623234,10383894
"2024-11-28",DJPRT,TIC20,Taxe Intérieur Consommation à 20%,226625.0,226625.0
"2024-11-28",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,7709180.0,2530273.0
"2024-11-28",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,1196251.0,917560.0
"2024-11-28",DJPRT,TTT,Transit Tabacs Terrestre,0.0,5705735.0
"2024-11-28",DJPRT,TVA,Taxe sur la Valeur Ajoutée,22855459,15355021
"2024-11-28",DJPST,AIB,Accompte impôt Bénéfice,67982.0,67982.0
"2024-11-28",DJPST,CUA,Taxe de Contribution de l'UA,1236.0,1236.0
"2024-11-28",DJPST,FDT,Frais de Timbre,1000.0,1000.0
"2024-11-28",DJPST,TIC10,Taxe Intérieur Consommation à 10%,61801.0,61801.0
"2024-11-28",DJPST,TVA,Taxe sur la Valeur Ajoutée,67981.0,67981.0
"2024-11-28",DJPTR,AED,Ajustement Sur l'energie EDD,0.0,132018432
"2024-11-28",DJPTR,CUA,Taxe de Contribution de l'UA,1593002.0,1593002.0
"2024-11-28",DJPTR,DAG,Droit d'accise sur le gasoil,0.0,0.0
"2024-11-28",DJPTR,FDT,Frais de Timbre,8000.0,8000.0
"2024-11-28",DJPTR,RLG,Redevance Légale su Gasoil,0.0,0.0
"2024-11-28",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,0.0,58826054
"2024-11-28",DJPTR,TVA,Taxe sur la Valeur Ajoutée,31459149,31459149
"2024-11-28",DJQBR,CUA,Taxe de Contribution de l'UA,3132.0,3132.0
"2024-11-28",DJQBR,FDT,Frais de Timbre,1000.0,1000.0
"2024-11-28",DJQBR,TVA,Taxe sur la Valeur Ajoutée,156630.0,156630.0
"2024-11-28",DJREV,CUA,Taxe de Contribution de l'UA,10402.0,10402.0
"2024-11-28",DJREV,FDT,Frais de Timbre,4000.0,3000.0
"2024-11-28",DJREV,TIC10,Taxe Intérieur Consommation à 10%,520164.0,520164.0
"2024-11-28",DJREV,TVA,Taxe sur la Valeur Ajoutée,572180.0,572180.0
"2024-11-28",DJTRS,FDT,Frais de Timbre,339000.0,222000.0
"2024-11-28",DJUKB,FDT,Frais de Timbre,30000.0,29000.0
"2024-11-28",DJZEA,FDT,Frais de Timbre,36000.0,37000.0
"2024-11-28",DJZFR,FDT,Frais de Timbre,7000.0,8000.0
"2024-11-29",DJAKH,CCD,Frais Chambre de Commerce,0.0,33940.0
"2024-11-29",DJAKH,CUA,Taxe de Contribution de l'UA,0.0,51028.0
"2024-11-29",DJAKH,DAK,Droit d'Accisse Khat,0.0,12018809
"2024-11-29",DJAKH,FDT,Frais de Timbre,0.0,135000.0
"2024-11-29",DJAKH,FJS,FJSL,0.0,1275700.0
"2024-11-29",DJAKH,IGS,IGS / KHAT,0.0,3168630.0
"2024-11-29",DJAKH,ISS,Impôt Spécial de Solidarité,0.0,366824.0
"2024-11-29",DJAKH,PAT,Patente Khat,0.0,1254300.0
"2024-11-29",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,0.0,5769780.0
"2024-11-29",DJAKH,TVA,Taxe sur la Valeur Ajoutée,0.0,3080656.0
"2024-11-29",DJTRS,FDT,Frais de Timbre,19000.0,30000.0
"2024-11-30",DIFTZ,FDT,Frais de Timbre,22000.0,21000.0
"2024-11-30",DJAFR,CUA,Taxe de Contribution de l'UA,26473.0,26512.0
"2024-11-30",DJAFR,DYA,Droit d'assises sur les yaourts,0.0,38500.0
"2024-11-30",DJAFR,FDT,Frais de Timbre,12000.0,13000.0
"2024-11-30",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,440604.0,501778.0
"2024-11-30",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,198366.0,202851.0
"2024-11-30",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,472686.0,472686.0
"2024-11-30",DJAFR,TVA,Taxe sur la Valeur Ajoutée,803550.0,805948.0
"2024-11-30",DJAKH,CCD,Frais Chambre de Commerce,85116.0,32461.0
"2024-11-30",DJAKH,CUA,Taxe de Contribution de l'UA,124722.0,48890.0
"2024-11-30",DJAKH,DAK,Droit d'Accisse Khat,24328747,11433221
"2024-11-30",DJAKH,FDT,Frais de Timbre,81000.0,136000.0
"2024-11-30",DJAKH,FJS,FJSL,3118050.0,1222250.0
"2024-11-30",DJAKH,IGS,IGS / KHAT,6372762.0,3011633.0
"2024-11-30",DJAKH,ISS,Impôt Spécial de Solidarité,911999.0,351053.0
"2024-11-30",DJAKH,PAT,Patente Khat,3118050.0,1200375.0
"2024-11-30",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,14343030,5521725.0
"2024-11-30",DJAKH,TVA,Taxe sur la Valeur Ajoutée,7670403.0,2947891.0
"2024-11-30",DJBAP,CUA,Taxe de Contribution de l'UA,130.0,130.0
"2024-11-30",DJBAP,FDT,Frais de Timbre,1000.0,1000.0
"2024-11-30",DJBAP,TIC23,Taxe Intérieur Consommation à 23%,14950.0,14950.0
"2024-11-30",DJBAP,TVA,Taxe sur la Valeur Ajoutée,7995.0,7995.0
"2024-11-30",DJFRZ,CUA,Taxe de Contribution de l'UA,29240.0,29240.0
"2024-11-30",DJFRZ,FDT,Frais de Timbre,39000.0,39000.0
"2024-11-30",DJGAR,CUA,Taxe de Contribution de l'UA,67053.0,65553.0
"2024-11-30",DJGAR,FDT,Frais de Timbre,19000.0,16000.0
"2024-11-30",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,2622375.0,2622375.0
"2024-11-30",DJGAR,TVA,Taxe sur la Valeur Ajoutée,75000.0,0.0
"2024-11-30",DJPRT,CUA,Taxe de Contribution de l'UA,58988.0,71821.0
"2024-11-30",DJPRT,DAP,Droit d'Accisse Parfums,841920.0,841920.0
"2024-11-30",DJPRT,FDT,Frais de Timbre,11000.0,12000.0
"2024-11-30",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,1242100.0,1242100.0
"2024-11-30",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,3466949.0,4347159.0
"2024-11-30",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,44721.0,44721.0
"2024-11-30",DJPRT,TVA,Taxe sur la Valeur Ajoutée,3449088.0,4178796.0
"2024-11-30",DJTRS,FDT,Frais de Timbre,198000.0,181000.0
"2024-11-30",DJUKB,FDT,Frais de Timbre,4000.0,6000.0
"2024-11-30",DJZEA,FDT,Frais de Timbre,6000.0,6000.0
"2024-11-30",DJZFR,CUA,Taxe de Contribution de l'UA,21264.0,21264.0
"2024-11-30",DJZFR,FDT,Frais de Timbre,16000.0,16000.0
"2024-11-30",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,1064256.0,1064256.0
"2024-11-30",DJZFR,TVA,Taxe sur la Valeur Ajoutée,1170672.0,1170672.0
"2024-12-01",DIFTZ,CUA,Taxe de Contribution de l'UA,6953.0,27803.0
"2024-12-01",DIFTZ,DAA,Droit d'Accisse Alcool,0.0,1528193.0
"2024-12-01",DIFTZ,FDT,Frais de Timbre,64000.0,72000.0
"2024-12-01",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,0.0,20405.0
"2024-12-01",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,89539.0,323861.0
"2024-12-01",DIFTZ,TIC8,Taxe Intérieur de Consommation à 8%,247041.0,247041.0
"2024-12-01",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,47884.0,1266747.0
"2024-12-01",DJAFR,CUA,Taxe de Contribution de l'UA,31556.0,38908.0
"2024-12-01",DJAFR,FDT,Frais de Timbre,32000.0,39000.0
"2024-12-01",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,840646.0,847055.0
"2024-12-01",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,301020.0,1100483.0
"2024-12-01",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,313124.0,313124.0
"2024-12-01",DJAFR,TVA,Taxe sur la Valeur Ajoutée,1301055.0,1749392.0
"2024-12-01",DJAKH,CCD,Frais Chambre de Commerce,33096.0,33364.0
"2024-12-01",DJAKH,CUA,Taxe de Contribution de l'UA,48496.0,50198.0
"2024-12-01",DJAKH,DAK,Droit d'Accisse Khat,13262896,11733162
"2024-12-01",DJAKH,FDT,Frais de Timbre,233000.0,138000.0
"2024-12-01",DJAKH,FJS,FJSL,1212400.0,1254950.0
"2024-12-01",DJAKH,IGS,IGS / KHAT,3546181.0,3091351.0
"2024-12-01",DJAKH,ISS,Impôt Spécial de Solidarité,354520.0,360721.0
"2024-12-01",DJAKH,PAT,Patente Khat,1212400.0,1233425.0
"2024-12-01",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,5577040.0,5673755.0
"2024-12-01",DJAKH,TVA,Taxe sur la Valeur Ajoutée,2982504.0,3029274.0
"2024-12-01",DJBAP,AIB,Accompte impôt Bénéfice,5830.0,5830.0
"2024-12-01",DJBAP,CUA,Taxe de Contribution de l'UA,1218.0,1218.0
"2024-12-01",DJBAP,FDT,Frais de Timbre,6000.0,6000.0
"2024-12-01",DJBAP,TIC10,Taxe Intérieur Consommation à 10%,52400.0,52400.0
"2024-12-01",DJBAP,TIC8,Taxe Intérieur de Consommation à 8%,6800.0,6800.0
"2024-12-01",DJBAP,TVA,Taxe sur la Valeur Ajoutée,57640.0,57640.0
"2024-12-01",DJCTR,AMD,Depense,-19000.0,0.0
"2024-12-01",DJEXO,CBU,Taxe de Contribution Budgétaire,0.0,735428.0
"2024-12-01",DJEXO,CUA,Taxe de Contribution de l'UA,3783.0,42257.0
"2024-12-01",DJEXO,FDT,Frais de Timbre,32000.0,42000.0
"2024-12-01",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-12-01",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-12-01",DJEXO,TIC5,Taxe Intérieur de Consommation à 5%,0.0,0.0
"2024-12-01",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-12-01",DJEXO,TVA,Taxe sur la Valeur Ajoutée,190130.0,190130.0
"2024-12-01",DJFRZ,CUA,Taxe de Contribution de l'UA,14399.0,16689.0
"2024-12-01",DJFRZ,DAT,Droit d'Accisse Tabacs,1178857.0,0.0
"2024-12-01",DJFRZ,FDT,Frais de Timbre,60000.0,61000.0
"2024-12-01",DJFRZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,0.0
"2024-12-01",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,0.0,271729.0
"2024-12-01",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,361516.0,0.0
"2024-12-01",DJFRZ,TTT,Transit Tabacs Terrestre,0.0,0.0
"2024-12-01",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,311218.0,298901.0
"2024-12-01",DJGAR,CUA,Taxe de Contribution de l'UA,0.0,1000.0
"2024-12-01",DJGAR,FDT,Frais de Timbre,0.0,2000.0
"2024-12-01",DJGAR,TVA,Taxe sur la Valeur Ajoutée,0.0,50000.0
"2024-12-01",DJPRT,CUA,Taxe de Contribution de l'UA,204761.0,283536.0
"2024-12-01",DJPRT,DAP,Droit d'Accisse Parfums,184800.0,520800.0
"2024-12-01",DJPRT,DEG,Droit d'assise eau gazeuse,0.0,1050.0
"2024-12-01",DJPRT,DEM,Droit d'accises Eau Minéral,0.0,51576.0
"2024-12-01",DJPRT,DJU,Droit D'assises Jus des Fruits,0.0,62600.0
"2024-12-01",DJPRT,DLLP,Droits d'assises sur le lait en ,4191000.0,4191000.0
"2024-12-01",DJPRT,FDT,Frais de Timbre,33000.0,32000.0
"2024-12-01",DJPRT,FDT,Recette FDT,5000.0,0.0
"2024-12-01",DJPRT,FJT,FJSL TRANSIT ALCOOL ET TABAC,3803823.0,0.0
"2024-12-01",DJPRT,PAL,Droit d'Assises sur les Pattes,0.0,3277920.0
"2024-12-01",DJPRT,PLA,Droits d'assises sur les sachets en,0.0,6000.0
"2024-12-01",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,0.0,102.0
"2024-12-01",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,1761741.0,4325881.0
"2024-12-01",DJPRT,TIC20,Taxe Intérieur Consommation à 20%,0.0,3106157.0
"2024-12-01",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,12217664,15419542
"2024-12-01",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,476826.0,567104.0
"2024-12-01",DJPRT,TTT,Transit Tabacs Terrestre,5705735.0,0.0
"2024-12-01",DJPRT,TVA,Taxe sur la Valeur Ajoutée,11842927,16569800
"2024-12-01",DJREV,CUA,Taxe de Contribution de l'UA,5497.0,8473.0
"2024-12-01",DJREV,FDT,Frais de Timbre,4000.0,5000.0
"2024-12-01",DJREV,TIC10,Taxe Intérieur Consommation à 10%,0.0,148803.0
"2024-12-01",DJREV,TIC23,Taxe Intérieur Consommation à 23%,632303.0,632303.0
"2024-12-01",DJREV,TVA,Taxe sur la Valeur Ajoutée,338143.0,501826.0
"2024-12-01",DJTRS,FDT,Frais de Timbre,235000.0,168000.0
"2024-12-01",DJUKB,FDT,Frais de Timbre,24000.0,24000.0
"2024-12-01",DJZEA,FDT,Frais de Timbre,28000.0,27000.0
"2024-12-01",DJZFR,CUA,Taxe de Contribution de l'UA,0.0,28019.0
"2024-12-01",DJZFR,DAA,Droit d'Accisse Alcool,0.0,1984359.0
"2024-12-01",DJZFR,FDT,Frais de Timbre,3000.0,13000.0
"2024-12-01",DJZFR,RFSH,Redevance Fonds Soutien Handicaps,0.0,26497.0
"2024-12-01",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,0.0,545631.0
"2024-12-01",DJZFR,TIC23,Taxe Intérieur Consommation à 23%,0.0,304268.0
"2024-12-01",DJZFR,TIC8,Taxe Intérieur de Consommation à 8%,0.0,578568.0
"2024-12-01",DJZFR,TVA,Taxe sur la Valeur Ajoutée,0.0,961345.0
"2024-12-02",DIFTZ,CUA,Taxe de Contribution de l'UA,19600.0,0.0
"2024-12-02",DIFTZ,DAA,Droit d'Accisse Alcool,590235.0,0.0
"2024-12-02",DIFTZ,FDT,Frais de Timbre,49000.0,46000.0
"2024-12-02",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,7880.0,0.0
"2024-12-02",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,90500.0,0.0
"2024-12-02",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,1048155.0,0.0
"2024-12-02",DJAFR,AIB,Accompte impôt Bénéfice,18204.0,18204.0
"2024-12-02",DJAFR,CUA,Taxe de Contribution de l'UA,121960.0,12912.0
"2024-12-02",DJAFR,FDT,Frais de Timbre,36000.0,20000.0
"2024-12-02",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,1486395.0,45689.0
"2024-12-02",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,3437860.0,457783.0
"2024-12-02",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,2281574.0,320826.0
"2024-12-02",DJAFR,TVA,Taxe sur la Valeur Ajoutée,3796938.0,295071.0
"2024-12-02",DJAKH,CCD,Frais Chambre de Commerce,38814.0,33510.0
"2024-12-02",DJAKH,CUA,Taxe de Contribution de l'UA,56880.0,50430.0
"2024-12-02",DJAKH,DAK,Droit d'Accisse Khat,15555838,11784674
"2024-12-02",DJAKH,FDT,Frais de Timbre,211000.0,137000.0
"2024-12-02",DJAKH,FJS,FJSL,1422000.0,1260750.0
"2024-12-02",DJAKH,IGS,IGS / KHAT,4159267.0,3104593.0
"2024-12-02",DJAKH,ISS,Impôt Spécial de Solidarité,415842.0,362286.0
"2024-12-02",DJAKH,PAT,Patente Khat,1422000.0,1238800.0
"2024-12-02",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,6541200.0,5698480.0
"2024-12-02",DJAKH,TVA,Taxe sur la Valeur Ajoutée,3498120.0,3042399.0
"2024-12-02",DJCPT,FDT,Recette FDT,1000.0,0.0
"2024-12-02",DJEXO,CUA,Taxe de Contribution de l'UA,144076.0,115810.0
"2024-12-02",DJEXO,DAT,Droit d'Accisse Tabacs,0.0,0.0
"2024-12-02",DJEXO,FDT,Frais de Timbre,28000.0,22000.0
"2024-12-02",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-12-02",DJEXO,TIC20,Taxe Intérieur Consommation à 20%,0.0,0.0
"2024-12-02",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-12-02",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-12-02",DJEXO,TVA,Taxe sur la Valeur Ajoutée,3533875.0,2573485.0
"2024-12-02",DJFRZ,CUA,Taxe de Contribution de l'UA,70750.0,83110.0
"2024-12-02",DJFRZ,FDT,Frais de Timbre,64000.0,64000.0
"2024-12-02",DJFRZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,0.0
"2024-12-02",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,271729.0,0.0
"2024-12-02",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,0.0,2046308.0
"2024-12-02",DJFRZ,TTT,Transit Tabacs Terrestre,0.0,0.0
"2024-12-02",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,2433301.0,3228729.0
"2024-12-02",DJGAR,CUA,Taxe de Contribution de l'UA,73192.0,72192.0
"2024-12-02",DJGAR,FDT,Frais de Timbre,22000.0,20000.0
"2024-12-02",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,2788020.0,2788020.0
"2024-12-02",DJGAR,TVA,Taxe sur la Valeur Ajoutée,175000.0,125000.0
"2024-12-02",DJPRT,CUA,Taxe de Contribution de l'UA,379594.0,170264.0
"2024-12-02",DJPRT,DAA,Droit d'Accisse Alcool,2626313.0,0.0
"2024-12-02",DJPRT,DAP,Droit d'Accisse Parfums,862656.0,709056.0
"2024-12-02",DJPRT,DEG,Droit d'assise eau gazeuse,10276.0,0.0
"2024-12-02",DJPRT,DEM,Droit d'accises Eau Minéral,114702.0,0.0
"2024-12-02",DJPRT,DJU,Droit D'assises Jus des Fruits,91360.0,0.0
"2024-12-02",DJPRT,FDT,Frais de Timbre,28000.0,23000.0
"2024-12-02",DJPRT,FDT,Recette FDT,13000.0,0.0
"2024-12-02",DJPRT,PAL,Droit d'Assises sur les Pattes,3331800.0,0.0
"2024-12-02",DJPRT,PLA,Droits d'assises sur les sachets en,6000.0,0.0
"2024-12-02",DJPRT,RBS,Redevence Bitume Sodium,0.0,3844847.0
"2024-12-02",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,36277.0,0.0
"2024-12-02",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,5764159.0,3920860.0
"2024-12-02",DJPRT,TIC20,Taxe Intérieur Consommation à 20%,3280353.0,0.0
"2024-12-02",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,8147262.0,8958314.0
"2024-12-02",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,109161.0,0.0
"2024-12-02",DJPRT,TVA,Taxe sur la Valeur Ajoutée,21935289,9872838.0
"2024-12-02",DJPTR,ALG,Ajustement Légale du Gasoil,-3295490.0,-3295490.0
"2024-12-02",DJPTR,ALP,Ajustement Légal du Pétrol,-3927892.0,-3927892.0
"2024-12-02",DJPTR,ALS,Ajustement Légal du Super,16592492,16592492
"2024-12-02",DJPTR,CUA,Taxe de Contribution de l'UA,631802.0,631802.0
"2024-12-02",DJPTR,DAG,Droit d'accise sur le gasoil,11942139,11942139
"2024-12-02",DJPTR,DAL,Droit d'Accisse Huiles lubrifiants,3012070.0,3012070.0
"2024-12-02",DJPTR,DAS,Droit d'accises sur le Super,17919347,17919347
"2024-12-02",DJPTR,DPL,Droit d'accise du Petrol Lampant,0.0,0.0
"2024-12-02",DJPTR,FDT,Frais de Timbre,46000.0,46000.0
"2024-12-02",DJPTR,RJT,Redevance jet,5565110.0,5565110.0
"2024-12-02",DJPTR,RLG,Redevance Légale su Gasoil,37029284,37029284
"2024-12-02",DJPTR,RLP,Redevance Légale du Pétrol,599025.0,599025.0
"2024-12-02",DJPTR,RLS,Redevance Légale du Super,12064716,12064716
"2024-12-02",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,69718339,69718339
"2024-12-02",DJPTR,TVA,Taxe sur la Valeur Ajoutée,41211096,41211096
"2024-12-02",DJREV,CUA,Taxe de Contribution de l'UA,2976.0,64640.0
"2024-12-02",DJREV,FDT,Frais de Timbre,3000.0,14000.0
"2024-12-02",DJREV,TIC10,Taxe Intérieur Consommation à 10%,148803.0,150094.0
"2024-12-02",DJREV,TIC23,Taxe Intérieur Consommation à 23%,0.0,52995.0
"2024-12-02",DJREV,TVA,Taxe sur la Valeur Ajoutée,163683.0,3252655.0
"2024-12-02",DJTRS,FDT,Frais de Timbre,209000.0,198000.0
"2024-12-02",DJUKB,FDT,Frais de Timbre,19000.0,17000.0
"2024-12-02",DJZEA,FDT,Frais de Timbre,24000.0,23000.0
"2024-12-02",DJZEA,FJT,FJSL TRANSIT ALCOOL ET TABAC,0.0,959123.0
"2024-12-02",DJZEA,TTT,Transit Tabacs Terrestre,0.0,1438685.0
"2024-12-02",DJZFR,CUA,Taxe de Contribution de l'UA,31678.0,6304.0
"2024-12-02",DJZFR,FDT,Frais de Timbre,13000.0,4000.0
"2024-12-02",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,860848.0,315217.0
"2024-12-02",DJZFR,TIC8,Taxe Intérieur de Consommation à 8%,578568.0,0.0
"2024-12-02",DJZFR,TVA,Taxe sur la Valeur Ajoutée,946931.0,346739.0
"2024-12-03",DIFTZ,ATB,Alcool Transit Boutre,388798.0,290802.0
"2024-12-03",DIFTZ,CUA,Taxe de Contribution de l'UA,14999.0,28908.0
"2024-12-03",DIFTZ,DAA,Droit d'Accisse Alcool,1528193.0,0.0
"2024-12-03",DIFTZ,FDT,Frais de Timbre,59000.0,54000.0
"2024-12-03",DIFTZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,388798.0,290802.0
"2024-12-03",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,20405.0,0.0
"2024-12-03",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,127487.0,127487.0
"2024-12-03",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,234322.0,1833737.0
"2024-12-03",DIFTZ,TIC8,Taxe Intérieur de Consommation à 8%,416634.0,416634.0
"2024-12-03",DIFTZ,TTT,Transit Tabacs Terrestre,0.0,0.0
"2024-12-03",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,418365.0,1120887.0
"2024-12-03",DJAFR,CUA,Taxe de Contribution de l'UA,14137.0,42768.0
"2024-12-03",DJAFR,DAA,Droit d'Accisse Alcool,0.0,274971.0
"2024-12-03",DJAFR,DEG,Droit d'assise eau gazeuse,0.0,616.0
"2024-12-03",DJAFR,DJU,Droit D'assises Jus des Fruits,0.0,640.0
"2024-12-03",DJAFR,DYA,Droit d'assises sur les yaourts,0.0,206500.0
"2024-12-03",DJAFR,FDT,Frais de Timbre,24000.0,31000.0
"2024-12-03",DJAFR,PAL,Droit d'Assises sur les Pattes,0.0,2960.0
"2024-12-03",DJAFR,RFSH,Redevance Fonds Soutien Handicaps,0.0,4030.0
"2024-12-03",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,42418.0,1428044.0
"2024-12-03",DJAFR,TIC20,Taxe Intérieur Consommation à 20%,0.0,42606.0
"2024-12-03",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,896971.0,234071.0
"2024-12-03",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,209654.0,188850.0
"2024-12-03",DJAFR,TVA,Taxe sur la Valeur Ajoutée,536676.0,2119948.0
"2024-12-03",DJAKH,CCD,Frais Chambre de Commerce,28147.0,32915.0
"2024-12-03",DJAKH,CUA,Taxe de Contribution de l'UA,41254.0,49692.0
"2024-12-03",DJAKH,DAK,Droit d'Accisse Khat,11282340,11652464
"2024-12-03",DJAKH,FDT,Frais de Timbre,164000.0,137000.0
"2024-12-03",DJAKH,FJS,FJSL,1031350.0,1242300.0
"2024-12-03",DJAKH,IGS,IGS / KHAT,3016634.0,3068211.0
"2024-12-03",DJAKH,ISS,Impôt Spécial de Solidarité,301595.0,356234.0
"2024-12-03",DJAKH,PAT,Patente Khat,1031350.0,1218100.0
"2024-12-03",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,4744210.0,5603260.0
"2024-12-03",DJAKH,TVA,Taxe sur la Valeur Ajoutée,2537121.0,2990960.0
"2024-12-03",DJBAP,AIB,Accompte impôt Bénéfice,55000.0,55000.0
"2024-12-03",DJBAP,CUA,Taxe de Contribution de l'UA,1000.0,1000.0
"2024-12-03",DJBAP,FDT,Frais de Timbre,1000.0,1000.0
"2024-12-03",DJBAP,TIC10,Taxe Intérieur Consommation à 10%,50000.0,50000.0
"2024-12-03",DJBAP,TVA,Taxe sur la Valeur Ajoutée,55000.0,55000.0
"2024-12-03",DJEXO,CBU,Taxe de Contribution Budgétaire,31008.0,16800.0
"2024-12-03",DJEXO,CUA,Taxe de Contribution de l'UA,79986.0,82264.0
"2024-12-03",DJEXO,DAL,Droit d'Accisse Huiles lubrifiants,0.0,0.0
"2024-12-03",DJEXO,DYA,Droit d'assises sur les yaourts,0.0,0.0
"2024-12-03",DJEXO,FDT,Frais de Timbre,25000.0,34000.0
"2024-12-03",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-12-03",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-12-03",DJEXO,TVA,Taxe sur la Valeur Ajoutée,73544.0,249458.0
"2024-12-03",DJFRZ,CUA,Taxe de Contribution de l'UA,130747.0,4986.0
"2024-12-03",DJFRZ,DJU,Droit D'assises Jus des Fruits,668649.0,0.0
"2024-12-03",DJFRZ,DLLP,Droits d'assises sur le lait en ,1815000.0,0.0
"2024-12-03",DJFRZ,FDT,Frais de Timbre,54000.0,45000.0
"2024-12-03",DJFRZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,908600.0,908600.0
"2024-12-03",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,1340938.0,249338.0
"2024-12-03",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,4630698.0,0.0
"2024-12-03",DJFRZ,TTT,Transit Tabacs Terrestre,1362900.0,1362900.0
"2024-12-03",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,5565013.0,274272.0
"2024-12-03",DJGAR,CUA,Taxe de Contribution de l'UA,0.0,1500.0
"2024-12-03",DJGAR,CUA,Taxe de Contribution de l'UA,1500.0,0.0
"2024-12-03",DJGAR,FDT,Frais de Timbre,0.0,3000.0
"2024-12-03",DJGAR,FDT,Frais de Timbre,3000.0,0.0
"2024-12-03",DJGAR,TVA,Taxe sur la Valeur Ajoutée,0.0,75000.0
"2024-12-03",DJGAR,TVA,Taxe sur la Valeur Ajoutée,75000.0,0.0
"2024-12-03",DJPRT,CUA,Taxe de Contribution de l'UA,185004.0,361148.0
"2024-12-03",DJPRT,DAT,Droit d'Accisse Tabacs,0.0,61667.0
